date,batter_id,barrel_pct,exit_velo,hr_fb_pct,iso,xwoba_contact,pull_fb_pct,recent_hr_14d,recent_barrel_pct_14d,ev_trend_14d,pitcher_hr_per_9,pitcher_era,pitcher_hh_pct,pitcher_k_per_9,pitcher_fb_pct_allowed,woba_vs_hand,archetype_similarity,vegas_team_total_pct,platoon_advantage,hr_park_factor,temperature_f,wind_mph,wind_direction_deg,humidity_pct,is_dome,batting_order,fetched_at,source,bats,throws,weather_source,barrel_pct_source,vegas_team_total_raw,lineup_source,pitcher_recent_hr9_21d,pitcher_recent_starts_21d,recent_hr_10g,recent_iso_30g,recent_avg_30g,recent_window_days,ev_trend,pitcher_recent_era_21d,pitcher_recent_k9_21d,season_hr,recent_barrel_real_14d,recent_xwoba_contact_14d,recent_iso_14d,recent_barrel_real_21d,recent_xwoba_contact_21d,recent_iso_21d,recent_barrel_real_28d,recent_xwoba_contact_28d,recent_iso_28d,fb_slg,fb_pa,br_slg,br_pa,os_slg,os_pa,form_archetype_centroid_json,form_archetype_window,form_archetype_n_hrs,park_archetype_centroid_json,park_archetype_n_hrs,slate_park_pct,slate_weather_pct,slate_pitcher_vulnerability_pct
2026-07-14,722954,12.4,90.1,16.9,0.244,,,,,,1.0,3.2,32.0,11.2,,0.348,,,1,102.0,52.66526972054493,5.012181991033436,16,59.038341853146704,0,2,2026-07-14 15:01:00,live,S,R,,,,,,,1.6413846131401366,0.3172757314271114,0.20791962724878013,38,,,,42,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,551888,14.8,91.9,19.8,0.271,,,,,,0.7,2.75,29.0,9.8,,0.37,,,1,92.0,48.582059577428765,13.0439263974662,276,48.30380808162075,0,4,2026-07-14 15:01:00,live,L,R,,,,,,,1.4667932741456537,0.2405231628071907,0.25310449725164247,38,,,,48,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,343464,8.5,85.6,13.1,0.198,,,,,,1.1,3.45,33.0,9.3,,0.36,,,1,103.0,68.60254410212515,4.722197075669749,314,48.42316254508986,0,2,2026-07-14 15:01:00,live,L,R,,,,,,,1.879685068349,0.21631636382410163,0.28757142893554716,38,,,,34,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,942710,12.9,90.8,17.5,0.251,,,,,,0.9,3.25,31.0,7.5,,0.355,,,0,101.0,45.99928792281051,10.983939113914271,106,40.384154723980735,0,4,2026-07-14 15:01:00,live,R,R,,,,,,,1.0763902667534146,0.25800152201824744,0.260827177226152,38,,,,44,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,352264,10.2,87.9,14.7,0.22,,,,,,0.7,2.75,29.0,9.8,,0.348,,,1,103.0,68.60254410212515,4.722197075669749,314,48.42316254508986,0,2,2026-07-14 15:01:00,live,L,R,,,,,,,2.8887976462998717,0.1980666371565011,0.22564504553696324,38,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,262772,9.2,86.5,13.7,0.207,,,,,,0.8,3.0,30.0,9.2,,0.338,,,1,130.0,82.60451514728744,17.515671772798008,149,76.29631627798435,0,3,2026-07-14 15:01:00,live,L,R,,,,,,,0.0,0.24031892927366277,0.24838628349157427,38,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,196865,13.5,91.2,18.2,0.258,,,,,,0.7,2.7,29.0,10.5,,0.362,,,0,88.0,61.782367334909594,4.780490001234542,133,53.6303214260906,0,1,2026-07-14 15:01:00,live,L,L,,,,,,,0.7717105026694675,0.24670298387266706,0.218884424446259,38,,,,45,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,281927,6.7,83.2,11.1,0.173,,,,,,1.1,3.45,33.0,9.3,,0.37,,,0,108.0,80.9506629800544,4.157669902570662,117,59.31928568315911,0,2,2026-07-14 15:01:00,live,R,R,,,,,,,0.16901644887919698,0.1761286892519699,0.2428046461504118,38,,,,28,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,31394,10.4,88.1,14.9,0.223,,,,,,1.4,4.0,36.0,9.8,,0.352,,,0,101.0,45.99928792281051,10.983939113914271,106,40.384154723980735,0,3,2026-07-14 15:01:00,live,R,R,,,,,,,0.0,0.2225809765892913,0.2522326108250237,38,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,714343,10.9,88.6,15.4,0.229,,,,,,0.7,2.7,29.0,10.5,,0.368,,,0,88.0,61.782367334909594,4.780490001234542,133,53.6303214260906,0,5,2026-07-14 15:01:00,live,L,L,,,,,,,1.897592406887046,0.2579311252804575,0.28715926793512364,38,,,,39,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,571970,10.1,89.3,9.1,0.229,0.36,,,,,0.46,2.56,27.6,13.58,91.7,0.394,,,0,107.0,89.5,8.8,218,50.0,0,5,2026-07-14 15:01:00,live,R,R,open_meteo,season_batting_fallback,,posted,0.0,3,0.0,0.18,0.26,35,,1.83,13.73,17,4.17,0.274,0.091,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,25.0
2026-07-14,996191,8.7,85.9,13.3,0.201,,,,,,1.4,4.0,36.0,9.8,,0.33,,,0,107.0,61.835075039234255,1.4579423328834782,193,40.33904312895014,0,3,2026-07-14 15:01:00,live,R,R,,,,,,,2.388129649141193,0.17641000273910604,0.22637029064696002,38,,,,34,,,,,,,,,,,,,,,,,,,,,46.728971962616825,,
2026-07-14,90677,8.1,85.0,12.7,0.192,,,,,,0.6,2.6,28.0,8.8,,0.365,,,0,112.0,72.0,0.0,0,50.0,1,2,2026-07-14 15:01:00,live,L,L,,,,,,,1.6209727250305108,0.20242267106764408,0.24074504595112245,38,,,,32,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,524202,9.7,87.2,14.2,0.213,,,,,,0.9,3.25,31.0,7.5,,0.352,,,1,92.0,48.582059577428765,13.0439263974662,276,48.30380808162075,0,3,2026-07-14 15:01:00,live,L,R,,,,,,,1.5272444362111268,0.1614772556739516,0.2287893076100637,38,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,383867,6.1,82.5,10.5,0.165,,,,,,1.4,4.0,36.0,9.8,,0.358,,,0,107.0,61.835075039234255,1.4579423328834782,193,40.33904312895014,0,4,2026-07-14 15:01:00,live,R,R,,,,,,,1.7041356799832204,0.10045887150347639,0.2565977337865955,38,,,,27,,,,,,,,,,,,,,,,,,,,,46.728971962616825,,
2026-07-14,965765,5.5,81.8,9.9,0.158,,,,,,1.7,4.8,39.0,6.8,,0.335,,,0,102.0,52.66526972054493,5.012181991033436,16,59.038341853146704,0,1,2026-07-14 15:01:00,live,R,R,,,,,,,0.4774773566939453,0.14634359790151844,0.2865618784207773,38,,,,25,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,518692,7.4,89.3,6.6,0.197,0.383,,,,,0.46,2.56,27.6,13.58,91.7,0.409,,,0,107.0,89.5,8.8,218,50.0,0,3,2026-07-14 15:01:00,live,R,R,open_meteo,season_batting_fallback,,posted,0.0,3,1.0,0.196,0.304,32,,1.83,13.73,15,7.69,0.375,0.178,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,25.0
2026-07-14,294586,5.3,81.5,9.7,0.155,,,,,,1.1,3.5,33.0,8.5,,0.332,,,0,105.0,72.0,0.0,0,50.0,1,2,2026-07-14 15:01:00,live,R,R,,,,,,,2.3954181906325513,0.16401355251709626,0.2743238847868056,38,,,,25,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,209933,7.7,84.5,12.3,0.187,,,,,,0.8,3.0,30.0,9.2,,0.355,,,1,98.0,70.73211251437026,7.063771211392448,221,45.431127861013195,0,2,2026-07-14 15:01:00,live,S,R,,,,,,,0.4567037124623955,0.14994867946089563,0.24407104996536305,38,,,,31,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,916633,5.9,82.3,10.3,0.163,,,,,,1.1,3.45,33.0,9.3,,0.345,,,0,103.0,68.60254410212515,4.722197075669749,314,48.42316254508986,0,1,2026-07-14 15:01:00,live,R,R,,,,,,,1.365526552699977,0.17801107020091972,0.2987960251510834,38,,,,26,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,703768,4.6,80.5,8.9,0.145,,,,,,1.4,4.1,36.0,7.8,,0.358,,,1,99.0,70.61485561408121,2.513569147796387,83,12.733633681465932,0,4,2026-07-14 15:01:00,live,S,L,,,,,,,1.108214689393207,0.10228017701142642,0.23178134683970386,38,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,448217,6.3,82.8,10.7,0.168,,,,,,0.7,2.7,29.0,10.5,,0.33,,,1,88.0,61.782367334909594,4.780490001234542,133,53.6303214260906,0,1,2026-07-14 15:01:00,live,R,L,,,,,,,0.7132916030139291,0.22148969834093946,0.22606617860820444,38,,,,27,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,941482,6.9,83.5,11.3,0.176,,,,,,1.1,3.45,33.0,9.3,,0.342,,,0,103.0,68.60254410212515,4.722197075669749,314,48.42316254508986,0,6,2026-07-14 15:01:00,live,R,R,,,,,,,0.9396538224203502,0.177699017491784,0.25894665846575887,38,,,,29,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,631154,11.8,89.5,16.3,0.238,,,,,,0.7,2.75,29.0,9.8,,0.342,,,0,103.0,68.60254410212515,4.722197075669749,314,48.42316254508986,0,6,2026-07-14 15:01:00,live,R,R,,,,,,,0.819997678661266,0.22857572659092745,0.19175563778555418,38,,,,41,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,566597,9.4,86.8,13.9,0.209,,,,,,0.6,2.6,28.0,8.8,,0.344,,,1,107.0,61.835075039234255,1.4579423328834782,193,40.33904312895014,0,1,2026-07-14 15:01:00,live,R,L,,,,,,,0.7620759271163865,0.14810667309371037,0.2880187945862728,38,,,,36,,,,,,,,,,,,,,,,,,,,,46.728971962616825,,
2026-07-14,669016,8.3,89.3,7.4,0.189,0.322,,,,,0.46,2.56,27.6,13.58,91.7,0.384,,,0,107.0,89.5,8.8,218,50.0,0,7,2026-07-14 15:01:00,live,R,R,open_meteo,season_batting_fallback,,posted,0.0,3,0.0,0.202,0.244,32,,1.83,13.73,15,10.0,0.273,0.068,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,25.0
2026-07-14,641355,5.5,88.3,4.9,0.167,0.352,,,,,0.85,2.62,28.8,10.2,94.6,0.368,,,1,107.0,89.5,8.8,218,50.0,0,6,2026-07-14 15:01:00,live,R,L,open_meteo,season_batting_fallback,,posted,2.01,4,0.0,0.104,0.209,33,,6.45,9.27,11,0.0,0.252,0.067,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,75.0
2026-07-14,676391,4.3,88.5,3.9,0.137,0.274,,,,,0.85,2.62,28.8,10.2,94.6,0.352,,,1,107.0,89.5,8.8,218,50.0,0,9,2026-07-14 15:01:00,live,R,L,open_meteo,season_batting_fallback,,posted,2.01,4,1.0,0.132,0.281,36,,6.45,9.27,8,2.33,0.284,0.114,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,75.0
2026-07-14,593558,9.9,87.5,14.4,0.216,,,,,,0.7,2.75,29.0,9.8,,0.34,,,0,92.0,48.582059577428765,13.0439263974662,276,48.30380808162075,0,3,2026-07-14 15:01:00,live,R,R,,,,,,,2.1911782951561833,0.21183564381689957,0.22194311744195322,38,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,183331,6.5,83.0,10.9,0.17,,,,,,0.9,3.25,31.0,7.5,,0.355,,,0,92.0,48.582059577428765,13.0439263974662,276,48.30380808162075,0,1,2026-07-14 15:01:00,live,R,R,,,,,,,0.0,0.19760967061393875,0.28768990062633354,38,,,,28,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,522652,8.3,85.3,12.9,0.195,,,,,,0.9,3.25,31.0,7.5,,0.325,,,0,92.0,48.582059577428765,13.0439263974662,276,48.30380808162075,0,4,2026-07-14 15:01:00,live,R,R,,,,,,,1.5106739515308871,0.21654719053298502,0.2558905827130803,38,,,,33,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,604034,7.5,84.2,12.0,0.184,,,,,,0.8,3.0,30.0,9.2,,0.34,,,0,98.0,70.73211251437026,7.063771211392448,221,45.431127861013195,0,2,2026-07-14 15:01:00,live,R,R,,,,,,,1.8594814754506006,0.10704130387968253,0.24480034319632293,38,,,,30,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,249109,7.1,83.7,11.5,0.178,,,,,,0.7,2.75,29.0,9.8,,0.335,,,0,103.0,68.60254410212515,4.722197075669749,314,48.42316254508986,0,5,2026-07-14 15:01:00,live,R,R,,,,,,,1.8321447576906085,0.14687332817735155,0.281041855341624,38,,,,29,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,969200,4.5,81.0,8.0,0.165,,,,,,1.5,4.3,37.0,6.5,,0.325,,,1,96.0,65.79887403385705,11.576654346644446,46,100.0,0,2,2026-07-14 15:01:00,live,S,R,,,,,,,2.5957857962867705,0.11920257580682395,0.24504529834189473,38,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,391807,7.3,84.0,11.8,0.181,,,,,,0.7,2.7,29.0,10.5,,0.345,,,0,88.0,61.782367334909594,4.780490001234542,133,53.6303214260906,0,3,2026-07-14 15:01:00,live,L,L,,,,,,,0.9653275007591164,0.1482875991550104,0.2781997622775093,38,,,,30,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,681624,8.3,89.1,7.4,0.201,0.343,,,,,0.46,2.56,27.6,13.58,91.7,0.376,,,0,107.0,89.5,8.8,218,50.0,0,8,2026-07-14 15:01:00,live,R,R,open_meteo,season_batting_fallback,,posted,0.0,3,1.0,0.104,0.243,32,,1.83,13.73,17,6.25,0.324,0.125,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,25.0
2026-07-14,956345,4.1,80.5,7.6,0.16,,,,,,1.5,4.3,37.0,6.5,,0.318,,,1,97.0,57.05694899700095,13.834099587619805,224,55.12196645337916,0,4,2026-07-14 15:01:00,live,L,R,,,,,,,1.0370222301370022,0.17287552557708083,0.24768917384146716,38,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,645277,6.8,88.6,6.1,0.172,0.292,,,,,0.46,2.56,27.6,13.58,91.7,0.356,,,0,107.0,89.5,8.8,218,50.0,0,6,2026-07-14 15:01:00,live,R,R,open_meteo,season_batting_fallback,,posted,0.0,3,1.0,0.183,0.25,35,,1.83,13.73,14,5.13,0.232,0.245,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,25.0
2026-07-14,686948,9.4,88.6,8.5,0.183,0.379,,,,,0.46,2.56,27.6,13.58,91.7,0.373,,,0,107.0,89.5,8.8,218,50.0,0,9,2026-07-14 15:01:00,live,R,R,open_meteo,season_batting_fallback,,posted,0.0,3,1.0,0.136,0.191,60,,1.83,13.73,16,9.76,0.394,0.062,,,,,,,,,,,,,,,,,,46.728971962616825,50.0,25.0
2026-07-14,799319,4.8,80.8,9.1,0.148,,,,,,0.7,2.8,29.0,8.0,,0.33,,,1,103.0,58.20135940734275,6.169228149061684,326,63.75900379362656,0,2,2026-07-14 15:01:00,live,S,L,,,,,,,1.0766199956396938,0.1513534638755157,0.24870465422334767,38,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,462745,2.9,78.2,6.9,0.122,,,,,,0.9,3.25,31.0,7.5,,0.328,,,1,101.0,45.99928792281051,10.983939113914271,106,40.384154723980735,0,5,2026-07-14 15:01:00,live,S,R,,,,,,,0.9664983249403323,0.12741701627312452,0.22758790548964522,38,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,151967,7.9,84.8,12.5,0.189,,,,,,0.7,2.75,29.0,9.8,,0.32,,,0,92.0,48.582059577428765,13.0439263974662,276,48.30380808162075,0,1,2026-07-14 15:01:00,live,R,R,,,,,,,0.348083288513947,0.23256462787275806,0.25687971646604163,38,,,,32,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,559658,5.2,81.3,9.5,0.153,,,,,,0.7,2.8,29.0,8.0,,0.348,,,1,103.0,58.20135940734275,6.169228149061684,326,63.75900379362656,0,5,2026-07-14 15:01:00,live,R,L,,,,,,,0.9389068540780448,0.10175345467808145,0.21743631379624684,38,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,846068,5.7,82.0,10.1,0.16,,,,,,0.9,3.25,31.0,7.5,,0.34,,,0,92.0,48.582059577428765,13.0439263974662,276,48.30380808162075,0,5,2026-07-14 15:01:00,live,R,R,,,,,,,0.0535863475652385,0.1392121782994663,0.25890733290606954,38,,,,26,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,312772,4.0,79.2,6.5,0.15,,,,,,1.7,4.8,39.0,6.8,,0.3,,,1,105.0,65.35794682017378,14.62051167873693,345,53.55849095205836,0,3,2026-07-14 15:01:00,live,S,R,,,,,,,1.6943507768042294,0.13020702587670005,0.23892913909186142,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,673963,3.0,78.4,7.1,0.124,,,,,,1.1,3.55,33.0,9.5,,0.325,,,0,105.0,72.0,0.0,0,50.0,1,3,2026-07-14 15:01:00,live,R,R,,,,,,,0.30375173551970036,0.1567623506254355,0.22423044178687945,38,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,645008,3.5,79.1,7.7,0.131,,,,,,0.7,2.8,29.0,8.0,,0.322,,,0,103.0,58.20135940734275,6.169228149061684,326,63.75900379362656,0,3,2026-07-14 15:01:00,live,L,L,,,,,,,1.8842187533977444,0.1842358268400928,0.23127037165388456,38,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,289077,3.1,79.2,6.6,0.147,,,,,,1.7,4.8,39.0,6.8,,0.328,,,0,106.0,72.0,0.0,0,50.0,1,5,2026-07-14 15:01:00,live,R,R,,,,,,,0.38846565497961066,0.15675145188946144,0.25406821414754055,38,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,459946,2.8,78.2,5.6,0.138,,,,,,1.5,4.3,37.0,6.5,,0.3,,,1,96.0,65.79887403385705,11.576654346644446,46,100.0,0,4,2026-07-14 15:01:00,live,L,R,,,,,,,1.5000400687816593,0.1369512870804959,0.31061135561898556,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,453732,4.2,80.0,8.5,0.14,,,,,,0.7,2.7,29.0,10.5,,0.338,,,1,88.0,61.782367334909594,4.780490001234542,133,53.6303214260906,0,4,2026-07-14 15:01:00,live,R,L,,,,,,,0.0,0.11666022613298152,0.21354568574191243,38,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,374972,2.3,78.3,5.8,0.137,,,,,,0.6,2.65,28.0,8.5,,0.355,,,1,92.0,70.91486254309956,6.97490056127134,64,46.95772912006965,0,1,2026-07-14 15:01:00,live,L,R,,,,,,,2.184245341539797,0.1267631576045785,0.2828989666231779,38,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,160423,3.0,78.5,5.9,0.14,,,,,,0.9,3.1,31.0,11.5,,0.35,,,1,106.0,72.0,0.0,0,50.0,1,3,2026-07-14 15:01:00,live,S,R,,,,,,,0.0,0.12148125195804252,0.25759146864608645,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,669377,2.9,79.0,6.4,0.145,,,,,,0.9,3.1,31.0,11.5,,0.332,,,1,97.0,57.05694899700095,13.834099587619805,224,55.12196645337916,0,2,2026-07-14 15:01:00,live,L,R,,,,,,,0.0,0.18012999596735518,0.25918664333506714,38,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,101718,3.7,79.3,7.9,0.133,,,,,,1.2,3.6,34.0,10.5,,0.318,,,0,90.0,72.0,0.0,0,50.0,1,5,2026-07-14 15:01:00,live,L,L,,,,,,,1.1071965039597789,0.1089156988803742,0.22760089667643754,38,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2403,3.6,79.0,6.2,0.148,,,,,,1.8,5.1,40.0,7.0,,0.31,,,0,102.0,86.55551348047908,17.674445525109817,298,64.82237756680304,0,5,2026-07-14 15:01:00,live,L,L,,,,,,,0.0,0.13386546428659557,0.2869390824566016,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,428160,4.4,80.3,8.7,0.143,,,,,,0.7,2.75,29.0,9.8,,0.35,,,0,92.0,48.582059577428765,13.0439263974662,276,48.30380808162075,0,4,2026-07-14 15:01:00,live,R,R,,,,,,,0.3499888559351051,0.15101050162347815,0.23734467628587413,38,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,536351,2.7,78.8,6.2,0.142,,,,,,0.9,3.1,31.0,11.5,,0.325,,,1,103.0,81.90346375103448,6.065996974887375,132,10.0,0,4,2026-07-14 15:01:00,live,L,R,,,,,,,0.941500625603684,0.12342588504364353,0.240167032611446,38,,,,15,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,838006,2.7,78.0,6.7,0.12,,,,,,0.7,2.8,29.0,8.0,,0.315,,,1,103.0,58.20135940734275,6.169228149061684,326,63.75900379362656,0,2,2026-07-14 15:01:00,live,R,L,,,,,,,0.4184082351626952,0.11969323142259364,0.22339458096548107,38,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,86073,2.0,77.2,4.9,0.128,,,,,,0.9,3.25,31.0,7.5,,0.33,,,1,102.0,86.55551348047908,17.674445525109817,298,64.82237756680304,0,1,2026-07-14 15:01:00,live,L,R,,,,,,,0.7718385184175256,0.10974678841534016,0.2377212392860634,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,420537,3.3,78.8,7.5,0.128,,,,,,0.7,2.75,29.0,9.8,,0.345,,,0,92.0,48.582059577428765,13.0439263974662,276,48.30380808162075,0,1,2026-07-14 15:01:00,live,R,R,,,,,,,1.3279193408671106,0.11010711211625769,0.22955106504283937,38,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,725740,3.4,78.8,6.0,0.145,,,,,,0.9,3.1,31.0,11.5,,0.335,,,1,103.0,81.90346375103448,6.065996974887375,132,10.0,0,1,2026-07-14 15:01:00,live,L,R,,,,,,,0.01447619795537236,0.11149968451077835,0.3028798223597528,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,647731,2.0,77.8,5.5,0.132,,,,,,0.7,2.7,29.0,10.5,,0.345,,,0,130.0,63.36909892821128,8.298074090970943,14,17.71224583716775,0,2,2026-07-14 15:01:00,live,L,L,,,,,,,1.3422225168535147,0.12210999546695564,0.24723434991319174,38,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,64640,1.2,76.2,4.1,0.118,,,,,,1.7,4.8,39.0,6.8,,0.315,,,0,105.0,65.35794682017378,14.62051167873693,345,53.55849095205836,0,1,2026-07-14 15:01:00,live,R,R,,,,,,,0.2161481041154738,0.12588774852493376,0.2710260772038263,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,685321,3.9,80.2,7.4,0.157,,,,,,1.0,3.2,32.0,11.2,,0.33,,,0,98.0,67.80595645656987,5.847926799397503,273,59.4031970149603,0,1,2026-07-14 15:01:00,live,R,R,,,,,,,0.5255821195120542,0.18379509910062733,0.2479530377925143,38,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,758941,2.1,78.0,5.6,0.135,,,,,,1.0,3.4,32.0,9.0,,0.328,,,1,92.0,70.91486254309956,6.97490056127134,64,46.95772912006965,0,3,2026-07-14 15:01:00,live,L,R,,,,,,,0.3580115315509148,0.1434818511094527,0.2554440808070038,38,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,746015,5.5,81.5,8.2,0.17,,,,,,0.8,3.0,30.0,9.2,,0.31,,,1,93.0,72.0,0.0,0,50.0,1,4,2026-07-14 15:01:00,live,L,R,,,,,,,1.6588077397768712,0.17400201997922404,0.26473057752835655,38,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,980524,2.5,78.5,6.0,0.14,,,,,,1.2,3.6,34.0,10.5,,0.345,,,0,100.0,62.61654720313091,15.222147049948074,29,44.306047703874654,0,3,2026-07-14 15:01:00,live,L,L,,,,,,,0.270317735128071,0.14171300859020863,0.24267941288925654,38,,,,14,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,248889,1.6,76.8,4.5,0.122,,,,,,1.2,3.6,34.0,10.5,,0.305,,,1,100.0,62.61654720313091,15.222147049948074,29,44.306047703874654,0,6,2026-07-14 15:01:00,live,R,L,,,,,,,0.802538374814503,0.13554293583448315,0.24558128022790052,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,119084,1.4,76.5,4.3,0.12,,,,,,1.4,4.1,36.0,7.8,,0.33,,,0,100.0,62.61654720313091,15.222147049948074,29,44.306047703874654,0,4,2026-07-14 15:01:00,live,L,L,,,,,,,0.4049014770854551,0.1373664230871938,0.26461779867796903,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,994980,2.3,77.5,5.1,0.13,,,,,,0.9,3.15,31.0,10.0,,0.34,,,0,96.0,72.0,0.0,0,50.0,1,1,2026-07-14 15:01:00,live,L,L,,,,,,,0.0,0.1981994897469318,0.2223460671733906,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,640653,3.9,79.6,8.1,0.136,,,,,,0.7,2.75,29.0,9.8,,0.328,,,0,103.0,68.60254410212515,4.722197075669749,314,48.42316254508986,0,3,2026-07-14 15:01:00,live,R,R,,,,,,,0.8512204512263932,0.06310849521246213,0.24299979447968034,38,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,760852,4.0,79.8,8.3,0.138,,,,,,0.8,3.0,30.0,9.2,,0.315,,,0,98.0,70.73211251437026,7.063771211392448,221,45.431127861013195,0,2,2026-07-14 15:01:00,live,R,R,,,,,,,0.6082370439809823,0.10225890374457236,0.26742811346871587,38,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,208483,3.5,79.0,6.3,0.145,,,,,,0.9,3.1,31.0,11.5,,0.318,,,1,106.0,72.0,0.0,0,50.0,1,1,2026-07-14 15:01:00,live,L,R,,,,,,,0.0,0.11337906889301509,0.19406618828741165,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,735179,1.3,76.8,4.7,0.123,,,,,,1.2,3.6,34.0,10.5,,0.33,,,0,100.0,62.61654720313091,15.222147049948074,29,44.306047703874654,0,1,2026-07-14 15:01:00,live,L,L,,,,,,,1.6570155358524068,0.09365808360869204,0.25494570749792766,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,901120,3.2,78.6,7.3,0.126,,,,,,0.7,2.75,29.0,9.8,,0.31,,,0,103.0,68.60254410212515,4.722197075669749,314,48.42316254508986,0,2,2026-07-14 15:01:00,live,R,R,,,,,,,0.6538890233905628,0.13802039187133225,0.2752929405958115,38,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,796374,2.4,77.7,5.3,0.132,,,,,,0.8,2.85,30.0,10.2,,0.325,,,1,90.0,72.0,0.0,0,50.0,1,4,2026-07-14 15:01:00,live,L,R,,,,,,,1.1980206630210695,0.09589253505740372,0.21681487394208296,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,797627,1.8,77.0,4.7,0.125,,,,,,1.0,3.35,32.0,8.5,,0.31,,,1,96.0,65.79887403385705,11.576654346644446,46,100.0,0,5,2026-07-14 15:01:00,live,R,L,,,,,,,0.3198254332268766,0.12068753054273106,0.2711869283771574,38,,,,13,,,,,,,,,,,,,,,,,,,,,,,
